1.65	0.14899710552772685	106.731
1.66	0.14901047446766744	107.366
1.67	0.14902384449939887	108.007
1.68	0.1490372156230105	108.651
1.69	0.14905058783859185	109.305
1.7	0.14906396114623235	109.945
1.71	0.1490773355460213	110.578
1.72	0.14909071103804825	111.253
1.73	0.14910408762240246	111.897
1.74	0.14911746529917339	112.522
1.75	0.1491308440684506	113.143
1.76	0.1491442239303233	113.779
1.77	0.14915760488488095	114.415
1.78	0.1491709869322131	115.048
1.79	0.14918437007240895	115.675
1.8	0.149197754305558	116.367
1.81	0.14921113963174967	117.039
1.82	0.14922452605107336	117.682
1.83	0.14923791356361837	118.319
1.84	0.14925130216947427	118.946
1.85	0.14926469186873037	119.570
1.86	0.14927808266147607	120.196
1.87	0.14929147454780078	120.820
1.88	0.1493048675277939	121.445
1.89	0.14931826160154485	122.073
1.9	0.14933165676914298	122.702
1.91	0.14934505303067772	123.319
1.92	0.1493584503862384	123.970
1.93	0.14937184883591453	124.613
1.94	0.14938524837979542	125.255
1.95	0.14939864901797045	125.882
1.96	0.14941205075052902	126.523
1.97	0.14942545357756057	127.232
1.98	0.14943885749915453	127.866
1.99	0.1494522625154001	128.492
2.0	0.14946566862638686	129.133
2.01	0.14947907583220402	129.744
2.02	0.14949248413294114	130.352
2.03	0.14950589352868748	131.012
2.04	0.14951930401953248	131.638
2.05	0.14953271560556555	132.264
2.06	0.149546128286876	132.883
2.07	0.14955954206355324	133.516
2.08	0.14957295693568662	134.132
2.09	0.14958637290336554	134.817
2.1	0.14959978996667941	135.445
2.11	0.14961320812571763	136.077
2.12	0.14962662738056942	136.718
2.13	0.1496400477313242	137.350
2.14	0.14965346917807157	137.976
2.15	0.14966689172090064	138.617
2.16	0.14968031535990087	139.275
2.17	0.14969374009516162	139.902
2.18	0.14970716592677225	140.512
2.19	0.14972059285482214	141.155
2.2	0.1497340208794007	141.815
2.21	0.14974745000059722	142.444
2.22	0.1497608802185011	143.067
2.23	0.14977431153320167	143.689
2.24	0.14978774394478842	144.319
2.25	0.14980117745335053	144.976
2.26	0.14981461205897748	145.591
2.27	0.1498280477617585	146.236
2.28	0.14984148456178312	146.866
2.29	0.1498549224591406	147.476
2.3	0.14986836145392027	148.102
2.31	0.14988180154621158	148.744
2.32	0.1498952427361038	149.350
2.33	0.1499086850236863	149.985
2.34	0.14992212840904845	150.612
2.35	0.14993557289227957	151.278
2.36	0.14994901847346911	151.882
2.37	0.1499624651527062	152.507
2.38	0.14997591293008042	153.183
2.39	0.149989361805681	153.835
2.4	0.15000281177959732	154.476
2.41	0.15001626285191866	155.117
2.42	0.1500297150227344	155.778
2.43	0.1500431682921339	156.413
2.44	0.15005662266020653	157.056
2.45	0.1500700781270415	157.699
2.46	0.15008353469272825	158.367
2.47	0.1500969923573562	159.000
2.48	0.1501104511210145	159.658
2.49	0.15012391098379257	160.296
2.5	0.15013737194577978	160.920
2.51	0.1501508340070654	161.559
2.52	0.15016429716773874	162.214
2.53	0.15017776142788927	162.847
2.54	0.15019122678760619	163.475
2.55	0.1502046932469788	164.118
2.56	0.15021816080609654	164.757
2.57	0.15023162946504862	165.382
2.58	0.15024509922392446	166.009
2.59	0.15025857008281338	166.653
2.6	0.15027204204180458	167.303
2.61	0.15028551510098756	167.954
2.62	0.15029898926045152	168.565
2.63	0.1503124645202857	169.182
2.64	0.15032594088057968	169.836
2.65	0.15033941834142256	170.461
2.66	0.15035289690290368	171.128
2.67	0.15036637656511234	171.740
2.68	0.15037985732813794	172.367
2.69	0.15039333919206974	172.977
2.7	0.1504068221569971	173.618
2.71	0.1504203062230092	174.258
2.72	0.1504337913901955	174.901
2.73	0.15044727765864513	175.544
2.74	0.15046076502844755	176.172
2.75	0.15047425349969204	176.800
2.76	0.1504877430724679	177.496
2.77	0.15050123374686433	178.099
2.78	0.15051472552297068	178.726
2.79	0.1505282184008763	179.367
2.8	0.1505417123806705	179.992
2.81	0.15055520746244247	180.602
2.82	0.15056870364628158	181.236
2.83	0.15058220093227712	181.857
2.84	0.1505956993205184	182.477
2.85	0.15060919881109464	183.087
2.86	0.15062269940409523	183.697
2.87	0.15063620109960926	184.335
2.88	0.15064970389772628	184.963
2.89	0.15066320779853534	185.593
2.9	0.15067671280212597	186.205
2.91	0.15069021890858728	186.819
2.92	0.1507037261180085	187.444
2.93	0.15071723443047902	188.054
2.94	0.15073074384608817	188.700
2.95	0.15074425436492506	189.317
2.96	0.15075776598707916	189.913
2.97	0.1507712787126396	190.540
2.98	0.1507847925416957	191.164
2.99	0.15079830747433678	191.778
